Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Switzerland,CHE,2000,Control of Corruption: Percentile Rank,CC.PER.RNK,94.6808547973633
Switzerland,CHE,1998,Control of Corruption: Percentile Rank,CC.PER.RNK,95.721923828125
Switzerland,CHE,1996,Control of Corruption: Percentile Rank,CC.PER.RNK,95.6989212036133
Switzerland,CHE,2022,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,93.8679275512695
Switzerland,CHE,2021,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,92.8571395874023
Switzerland,CHE,2020,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,94.7619018554688
Switzerland,CHE,2019,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,91.9047622680664
Switzerland,CHE,2018,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,91.9047622680664
Switzerland,CHE,2017,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,91.9047622680664
Switzerland,CHE,2016,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,92.3809509277344
Switzerland,CHE,2015,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,94.2857131958008
Switzerland,CHE,2014,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,95.1923065185547
Switzerland,CHE,2013,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,94.7867279052734
Switzerland,CHE,2012,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,94.3127975463867
Switzerland,CHE,2011,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,93.3649291992188
Switzerland,CHE,2010,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,93.3333358764648
Switzerland,CHE,2009,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,93.7799072265625
Switzerland,CHE,2008,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,93.2038803100586
Switzerland,CHE,2007,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,93.2038803100586
Switzerland,CHE,2006,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,92.6829299926758
Switzerland,CHE,2005,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,92.6829299926758
Switzerland,CHE,2004,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,91.625617980957
Switzerland,CHE,2003,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,92.0634918212891
Switzerland,CHE,2002,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,92.0634918212891
Switzerland,CHE,2000,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,92.0212783813477
Switzerland,CHE,1998,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,91.9786071777344
Switzerland,CHE,1996,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,91.3978500366211
Switzerland,CHE,2022,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.5283050537109
Switzerland,CHE,2021,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.523811340332
Switzerland,CHE,2020,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,2019,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,2018,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,2017,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,98.5714263916016
Switzerland,CHE,2016,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.523811340332
Switzerland,CHE,2015,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,2014,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,2013,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.5260696411133
Switzerland,CHE,2012,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,2011,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.5260696411133
Switzerland,CHE,2010,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.523811340332
Switzerland,CHE,2009,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.0430603027344
Switzerland,CHE,2008,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,2007,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,2006,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.0243911743164
Switzerland,CHE,2005,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.0243911743164
Switzerland,CHE,2004,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,98.0295562744141
Switzerland,CHE,2003,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,98.9417953491211
Switzerland,CHE,2002,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,99.4709014892578
Switzerland,CHE,2000,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,1998,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,1996,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Switzerland,CHE,2022,Control of Corruption: Standard Error,CC.STD.ERR,0.196989133954048
Switzerland,CHE,2021,Control of Corruption: Standard Error,CC.STD.ERR,0.200117081403732
Switzerland,CHE,2020,Control of Corruption: Standard Error,CC.STD.ERR,0.182278841733932
Switzerland,CHE,2019,Control of Corruption: Standard Error,CC.STD.ERR,0.172193557024002
Switzerland,CHE,2018,Control of Corruption: Standard Error,CC.STD.ERR,0.156323328614235
Switzerland,CHE,2017,Control of Corruption: Standard Error,CC.STD.ERR,0.144701674580574
Switzerland,CHE,2016,Control of Corruption: Standard Error,CC.STD.ERR,0.161777630448341
Switzerland,CHE,2015,Control of Corruption: Standard Error,CC.STD.ERR,0.155716240406036
Switzerland,CHE,2014,Control of Corruption: Standard Error,CC.STD.ERR,0.156854391098022
Switzerland,CHE,2013,Control of Corruption: Standard Error,CC.STD.ERR,0.16565465927124
Switzerland,CHE,2012,Control of Corruption: Standard Error,CC.STD.ERR,0.162292286753654
Switzerland,CHE,2011,Control of Corruption: Standard Error,CC.STD.ERR,0.170072346925735
Switzerland,CHE,2010,Control of Corruption: Standard Error,CC.STD.ERR,0.174142479896545
Switzerland,CHE,2009,Control of Corruption: Standard Error,CC.STD.ERR,0.167893454432487
Switzerland,CHE,2008,Control of Corruption: Standard Error,CC.STD.ERR,0.182741567492485
Switzerland,CHE,2007,Control of Corruption: Standard Error,CC.STD.ERR,0.185476571321487
Switzerland,CHE,2006,Control of Corruption: Standard Error,CC.STD.ERR,0.17770528793335
Switzerland,CHE,2005,Control of Corruption: Standard Error,CC.STD.ERR,0.169563844799995
Switzerland,CHE,2004,Control of Corruption: Standard Error,CC.STD.ERR,0.172067880630493
Switzerland,CHE,2003,Control of Corruption: Standard Error,CC.STD.ERR,0.182901218533516
Switzerland,CHE,2002,Control of Corruption: Standard Error,CC.STD.ERR,0.179270550608635
Switzerland,CHE,2000,Control of Corruption: Standard Error,CC.STD.ERR,0.199174165725708
Switzerland,CHE,1998,Control of Corruption: Standard Error,CC.STD.ERR,0.18862821161747
Switzerland,CHE,1996,Control of Corruption: Standard Error,CC.STD.ERR,0.210325092077255
Switzerland,CHE,2021,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,2143833466.27
Switzerland,CHE,2020,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,-5521577216.61
Switzerland,CHE,2019,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,6788531971.3
Switzerland,CHE,2018,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,1990489839.45
Switzerland,CHE,2017,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,8769783229.14
Switzerland,CHE,2016,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,-10517817611.67
Switzerland,CHE,2015,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,1886097128.15
Switzerland,CHE,2014,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,425084640.35
Switzerland,CHE,2013,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,2332999078.29
Switzerland,CHE,2012,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,6423208732.07
Switzerland,CHE,2011,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,2285834919.75
Switzerland,CHE,2010,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,-739754885.12
Switzerland,CHE,2009,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,-6674226435.46
Switzerland,CHE,2008,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,2994248220.72
Switzerland,CHE,2021,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.288409293321208
Switzerland,CHE,2020,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,-0.792624033416476
Switzerland,CHE,2019,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.946956997460337
Switzerland,CHE,2018,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.28053972745685
Switzerland,CHE,2017,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,1.28108607984539
Switzerland,CHE,2016,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,-1.55164763718656
Switzerland,CHE,2015,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.282347171969085
Switzerland,CHE,2014,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.063863116908188
Switzerland,CHE,2013,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.356394361538642
Switzerland,CHE,2012,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.997941855245123
Switzerland,CHE,2011,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.359555704497066
Switzerland,CHE,2010,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,-0.118446988474503
Switzerland,CHE,2009,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,-1.10676517048711
Switzerland,CHE,2008,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,0.487338965336144
Switzerland,CHE,2021,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,148560680483.92
Switzerland,CHE,2020,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,145259943927.58
Switzerland,CHE,2019,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,135879030446.98
Switzerland,CHE,2018,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,132525277485.79
Switzerland,CHE,2017,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,138858658681.67
Switzerland,CHE,2016,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,131373735249.06
Switzerland,CHE,2015,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,136535794763.72
Switzerland,CHE,2014,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,137192219098.87
Switzerland,CHE,2013,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,132350417883.18
Switzerland,CHE,2012,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,137382906579.71
Switzerland,CHE,2011,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,134407930077.24
Switzerland,CHE,2010,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,131114293158.106
Switzerland,CHE,2009,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,130869353183.37
Switzerland,CHE,2008,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,141821607311.71
Switzerland,CHE,2007,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,139352979564.06
Switzerland,CHE,2006,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,142684929062.23
Switzerland,CHE,2005,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,153114707949.01
Switzerland,CHE,2004,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,147492172887.29
Switzerland,CHE,2003,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,140444764818.33
Switzerland,CHE,2002,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,143384145908.97
Switzerland,CHE,2001,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,119471732794.2
Switzerland,CHE,2000,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,121553148508.27
Switzerland,CHE,1999,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,111891750388.14
Switzerland,CHE,1998,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,119378182241.02
Switzerland,CHE,1997,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,106630374606.14
Switzerland,CHE,1996,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,96283032129.63
Switzerland,CHE,1995,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,93856386385.24
Switzerland,CHE,1994,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,82718528884.95
Switzerland,CHE,1993,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,74194701765.4
Switzerland,CHE,1992,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,59955616824.94
Switzerland,CHE,1991,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,50299725602.59
Switzerland,CHE,1990,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,45504934744.74
Switzerland,CHE,2021,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,19.98582518083
Switzerland,CHE,2020,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,20.8521076737596
Switzerland,CHE,2019,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,18.9542598066682
Switzerland,CHE,2018,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,18.678118566674
Switzerland,CHE,2017,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,20.2844118326667
Switzerland,CHE,2016,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,19.3809926558719
Switzerland,CHE,2015,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,20.4392949592688
Switzerland,CHE,2014,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,20.611242786827
Switzerland,CHE,2013,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,20.218157443689
Switzerland,CHE,2012,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,21.3444959349686
Switzerland,CHE,2011,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,21.1420070501854
Switzerland,CHE,2010,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,20.9935662243333
Switzerland,CHE,2009,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,21.7016373939593
Switzerland,CHE,2008,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,23.082653900009
Switzerland,CHE,2007,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,23.655829446943
Switzerland,CHE,2006,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,25.7683538859672
Switzerland,CHE,2005,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,29.3971783222549
Switzerland,CHE,2004,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,29.3653695166451
Switzerland,CHE,2003,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,28.8028890808021
Switzerland,CHE,2002,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,29.742984484904
Switzerland,CHE,2001,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,24.7027735782155
Switzerland,CHE,2000,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,25.7779061612304
Switzerland,CHE,1999,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,25.0056548766129
Switzerland,CHE,1998,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,27.1341876040475
Switzerland,CHE,1997,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,24.923764904958
Switzerland,CHE,1996,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,22.9044358708838
Switzerland,CHE,1995,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,22.4952087771142
Switzerland,CHE,1994,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,20.0680258700935
Switzerland,CHE,1993,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,18.4445481282332
Switzerland,CHE,1992,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,15.2316390716792
Switzerland,CHE,1991,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,13.0443645232101
Switzerland,CHE,1990,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,12.3253217628628
Switzerland,CHE,2021,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,5889975161.77
Switzerland,CHE,2020,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,9124458924.24
Switzerland,CHE,2019,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,250470538.77
Switzerland,CHE,2018,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,-4325884352.4
Switzerland,CHE,2017,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,3396282304.1
Switzerland,CHE,2016,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,-5411568633.27
Switzerland,CHE,2015,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,-2933856326.58
Switzerland,CHE,2014,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,-1370120567.05
Switzerland,CHE,2013,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,-425695928.780001
Switzerland,CHE,2012,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,3567514389.29
Switzerland,CHE,2011,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,-1594286571.04
Switzerland,CHE,2010,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,-685402607.61
Switzerland,CHE,2009,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,-11484534160.2
Switzerland,CHE,2008,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,-4189915469.84
Switzerland,CHE,2021,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,0.792376647166123
Switzerland,CHE,2020,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,1.30981876220403
Switzerland,CHE,2019,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,0.0349390457831918
Switzerland,CHE,2018,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,-0.609690335102377
Switzerland,CHE,2017,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,0.496127426337128
Switzerland,CHE,2016,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,-0.798345055343951
Switzerland,CHE,2015,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,-0.439195852859382
Switzerland,CHE,2014,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,-0.205841758666656
Switzerland,CHE,2013,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,-0.0650302994797364
Switzerland,CHE,2012,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,0.554266890080404
Switzerland,CHE,2011,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,-0.250777003303105
